,ts,event,value
5314,2021-01-01 07:22:50,0,2
5315,2021-01-01 07:22:55,0,1
5316,2021-01-01 07:23:00,0,0
5317,2021-01-01 07:23:05,0,3
5318,2021-01-01 07:23:10,0,0
5319,2021-01-01 07:23:15,0,1
5320,2021-01-01 07:23:20,0,0
5321,2021-01-01 07:23:25,0,0
5322,2021-01-01 07:23:30,0,1
5323,2021-01-01 07:23:35,0,0
5324,2021-01-01 07:23:40,0,0
5325,2021-01-01 07:23:45,0,1
5326,2021-01-01 07:23:50,0,0
5327,2021-01-01 07:23:55,0,0
5328,2021-01-01 07:24:00,0,2
5329,2021-01-01 07:24:05,0,2
5330,2021-01-01 07:24:10,0,1
5331,2021-01-01 07:24:15,0,0
5332,2021-01-01 07:24:20,0,2
5333,2021-01-01 07:24:25,0,1
5334,2021-01-01 07:24:30,0,1
5335,2021-01-01 07:24:35,0,0
5336,2021-01-01 07:24:40,0,0
5337,2021-01-01 07:24:45,0,0
5338,2021-01-01 07:24:50,0,0
5339,2021-01-01 07:24:55,0,0
5340,2021-01-01 07:25:00,0,3
5341,2021-01-01 07:25:05,0,3
5342,2021-01-01 07:25:10,0,0
5343,2021-01-01 07:25:15,0,2
5344,2021-01-01 07:25:20,0,1
5345,2021-01-01 07:25:25,0,2
5346,2021-01-01 07:25:30,0,1
5347,2021-01-01 07:25:35,0,0
5348,2021-01-01 07:25:40,0,0
5349,2021-01-01 07:25:45,0,1
5350,2021-01-01 07:25:50,0,0
5351,2021-01-01 07:25:55,0,1
5352,2021-01-01 07:26:00,0,0
5353,2021-01-01 07:26:05,0,0
5354,2021-01-01 07:26:10,0,1
5355,2021-01-01 07:26:15,0,0
5356,2021-01-01 07:26:20,0,0
5357,2021-01-01 07:26:25,0,3
5358,2021-01-01 07:26:30,0,2
5359,2021-01-01 07:26:35,0,0
5360,2021-01-01 07:26:40,0,1
5361,2021-01-01 07:26:45,0,0
5362,2021-01-01 07:26:50,0,0
5363,2021-01-01 07:26:55,0,1
5364,2021-01-01 07:27:00,0,0
5365,2021-01-01 07:27:05,0,2
5366,2021-01-01 07:27:10,0,1
5367,2021-01-01 07:27:15,0,2
5368,2021-01-01 07:27:20,0,3
5369,2021-01-01 07:27:25,0,8
5370,2021-01-01 07:27:30,0,2
5371,2021-01-01 07:27:35,0,3
5372,2021-01-01 07:27:40,0,3
5373,2021-01-01 07:27:45,0,1
5374,2021-01-01 07:27:50,0,5
5375,2021-01-01 07:27:55,0,2
5376,2021-01-01 07:28:00,0,5
5377,2021-01-01 07:28:05,0,0
5378,2021-01-01 07:28:10,0,0
5379,2021-01-01 07:28:15,0,1
5380,2021-01-01 07:28:20,0,1
5381,2021-01-01 07:28:25,0,5
5382,2021-01-01 07:28:30,0,3
5383,2021-01-01 07:28:35,0,4
5384,2021-01-01 07:28:40,0,1
5385,2021-01-01 07:28:45,0,0
5386,2021-01-01 07:28:50,0,4
5387,2021-01-01 07:28:55,0,3
5388,2021-01-01 07:29:00,0,0
5389,2021-01-01 07:29:05,0,1
5390,2021-01-01 07:29:10,0,4
5391,2021-01-01 07:29:15,0,9
5392,2021-01-01 07:29:20,0,11
5393,2021-01-01 07:29:25,0,8
5394,2021-01-01 07:29:30,0,4
5395,2021-01-01 07:29:35,0,6
5396,2021-01-01 07:29:40,0,1
5397,2021-01-01 07:29:45,0,9
5398,2021-01-01 07:29:50,0,4
5399,2021-01-01 07:29:55,0,5
5400,2021-01-01 07:30:00,0,4
5401,2021-01-01 07:30:05,0,2
5402,2021-01-01 07:30:10,0,0
5403,2021-01-01 07:30:15,0,5
5404,2021-01-01 07:30:20,0,6
5405,2021-01-01 07:30:25,0,11
5406,2021-01-01 07:30:30,0,6
5407,2021-01-01 07:30:35,0,5
5408,2021-01-01 07:30:40,0,5
5409,2021-01-01 07:30:45,0,1
5410,2021-01-01 07:30:50,0,3
5411,2021-01-01 07:30:55,0,3
5412,2021-01-01 07:31:00,0,1
5413,2021-01-01 07:31:05,0,2
5414,2021-01-01 07:31:10,0,1
5415,2021-01-01 07:31:15,0,3
5416,2021-01-01 07:31:20,0,5
5417,2021-01-01 07:31:25,0,1
5418,2021-01-01 07:31:30,0,1
5419,2021-01-01 07:31:35,0,1
5420,2021-01-01 07:31:40,0,3
5421,2021-01-01 07:31:45,0,5
5422,2021-01-01 07:31:50,0,3
5423,2021-01-01 07:31:55,0,1
5424,2021-01-01 07:32:00,0,3
5425,2021-01-01 07:32:05,0,0
5426,2021-01-01 07:32:10,0,2
5427,2021-01-01 07:32:15,0,0
5428,2021-01-01 07:32:20,0,2
5429,2021-01-01 07:32:25,0,1
5430,2021-01-01 07:32:30,0,2
5431,2021-01-01 07:32:35,0,2
5432,2021-01-01 07:32:40,0,4
5433,2021-01-01 07:32:45,0,2
5434,2021-01-01 07:32:50,0,3
5435,2021-01-01 07:32:55,0,1
5436,2021-01-01 07:33:00,0,3
5437,2021-01-01 07:33:05,0,0
5438,2021-01-01 07:33:10,0,6
5439,2021-01-01 07:33:15,0,5
5440,2021-01-01 07:33:20,0,0
5441,2021-01-01 07:33:25,0,2
5442,2021-01-01 07:33:30,0,6
5443,2021-01-01 07:33:35,0,2
5444,2021-01-01 07:33:40,0,1
5445,2021-01-01 07:33:45,0,3
5446,2021-01-01 07:33:50,0,3
5447,2021-01-01 07:33:55,0,4
5448,2021-01-01 07:34:00,0,3
5449,2021-01-01 07:34:05,0,1
5450,2021-01-01 07:34:10,0,7
5451,2021-01-01 07:34:15,0,3
5452,2021-01-01 07:34:20,0,5
5453,2021-01-01 07:34:25,0,30
5454,2021-01-01 07:34:30,0,4
5455,2021-01-01 07:34:35,0,4
5456,2021-01-01 07:34:40,0,2
5457,2021-01-01 07:34:45,0,5
5458,2021-01-01 07:34:50,0,2
5459,2021-01-01 07:34:55,0,0
5460,2021-01-01 07:35:00,0,1
5461,2021-01-01 07:35:05,0,2
5462,2021-01-01 07:35:10,0,6
5463,2021-01-01 07:35:15,0,5
5464,2021-01-01 07:35:20,0,3
5465,2021-01-01 07:35:25,0,3
5466,2021-01-01 07:35:30,0,5
5467,2021-01-01 07:35:35,0,3
5468,2021-01-01 07:35:40,0,2
5469,2021-01-01 07:35:45,0,3
5470,2021-01-01 07:35:50,0,5
5471,2021-01-01 07:35:55,0,5
5472,2021-01-01 07:36:00,0,2
5473,2021-01-01 07:36:05,0,3
5474,2021-01-01 07:36:10,0,1
5475,2021-01-01 07:36:15,0,4
5476,2021-01-01 07:36:20,0,3
5477,2021-01-01 07:36:25,0,4
5478,2021-01-01 07:36:30,0,5
5479,2021-01-01 07:36:35,0,4
5480,2021-01-01 07:36:40,0,9
5481,2021-01-01 07:36:45,0,3
5482,2021-01-01 07:36:50,0,4
5483,2021-01-01 07:36:55,0,14
5484,2021-01-01 07:37:00,0,3
5485,2021-01-01 07:37:05,0,1
5486,2021-01-01 07:37:10,0,3
5487,2021-01-01 07:37:15,0,4
5488,2021-01-01 07:37:20,0,5
5489,2021-01-01 07:37:25,0,1
5490,2021-01-01 07:37:30,0,0
5491,2021-01-01 07:37:35,0,3
5492,2021-01-01 07:37:40,0,3
5493,2021-01-01 07:37:45,0,1
5494,2021-01-01 07:37:50,0,0
5495,2021-01-01 07:37:55,0,2
5496,2021-01-01 07:38:00,0,1
5497,2021-01-01 07:38:05,0,6
5498,2021-01-01 07:38:10,0,1
5499,2021-01-01 07:38:15,0,0
5500,2021-01-01 07:38:20,0,0
5501,2021-01-01 07:38:25,0,2
5502,2021-01-01 07:38:30,0,2
5503,2021-01-01 07:38:35,0,3
5504,2021-01-01 07:38:40,0,3
5505,2021-01-01 07:38:45,0,5
5506,2021-01-01 07:38:50,0,2
5507,2021-01-01 07:38:55,0,3
5508,2021-01-01 07:39:00,0,4
5509,2021-01-01 07:39:05,0,2
5510,2021-01-01 07:39:10,0,3
5511,2021-01-01 07:39:15,0,1
5512,2021-01-01 07:39:20,0,2
5513,2021-01-01 07:39:25,0,2
5514,2021-01-01 07:39:30,0,1
5515,2021-01-01 07:39:35,0,1
5516,2021-01-01 07:39:40,0,3
5517,2021-01-01 07:39:45,0,0
5518,2021-01-01 07:39:50,0,1
5519,2021-01-01 07:39:55,0,0
5520,2021-01-01 07:40:00,0,2
5521,2021-01-01 07:40:05,0,1
5522,2021-01-01 07:40:10,0,2
5523,2021-01-01 07:40:15,0,3
5524,2021-01-01 07:40:20,0,4
5525,2021-01-01 07:40:25,0,3
5526,2021-01-01 07:40:30,0,1
5527,2021-01-01 07:40:35,0,2
5528,2021-01-01 07:40:40,0,2
5529,2021-01-01 07:40:45,0,3
5530,2021-01-01 07:40:50,0,4
5531,2021-01-01 07:40:55,0,2
5532,2021-01-01 07:41:00,0,69
5533,2021-01-01 07:41:05,0,170
5534,2021-01-01 07:41:10,0,183
5535,2021-01-01 07:41:15,91acee840691feafb6fef7292490d906,189
5536,2021-01-01 07:41:20,0,164
5537,2021-01-01 07:41:25,0,88
5538,2021-01-01 07:41:30,0,23
5539,2021-01-01 07:41:35,0,3
5540,2021-01-01 07:41:40,0,0
5541,2021-01-01 07:41:45,0,0
5542,2021-01-01 07:41:50,0,1
5543,2021-01-01 07:41:55,0,2
5544,2021-01-01 07:42:00,0,0
5545,2021-01-01 07:42:05,0,0
5546,2021-01-01 07:42:10,0,1
5547,2021-01-01 07:42:15,0,5
5548,2021-01-01 07:42:20,0,0
5549,2021-01-01 07:42:25,0,0
5550,2021-01-01 07:42:30,0,1
5551,2021-01-01 07:42:35,0,1
5552,2021-01-01 07:42:40,0,0
5553,2021-01-01 07:42:45,0,1
5554,2021-01-01 07:42:50,0,0
5555,2021-01-01 07:42:55,0,0
5556,2021-01-01 07:43:00,0,0
5557,2021-01-01 07:43:05,0,0
5558,2021-01-01 07:43:10,0,0
5559,2021-01-01 07:43:15,0,0
5560,2021-01-01 07:43:20,0,0
5561,2021-01-01 07:43:25,0,1
5562,2021-01-01 07:43:30,0,0
5563,2021-01-01 07:43:35,0,0
5564,2021-01-01 07:43:40,0,1
5565,2021-01-01 07:43:45,0,0
5566,2021-01-01 07:43:50,0,0
5567,2021-01-01 07:43:55,0,2
5568,2021-01-01 07:44:00,0,0
5569,2021-01-01 07:44:05,0,1
5570,2021-01-01 07:44:10,0,0
5571,2021-01-01 07:44:15,0,0
5572,2021-01-01 07:44:20,0,0
5573,2021-01-01 07:44:25,0,0
5574,2021-01-01 07:44:30,0,0
5575,2021-01-01 07:44:35,0,1
5576,2021-01-01 07:44:40,0,0
5577,2021-01-01 07:44:45,0,1
5578,2021-01-01 07:44:50,0,0
5579,2021-01-01 07:44:55,0,1
5580,2021-01-01 07:45:00,0,0
5581,2021-01-01 07:45:05,0,1
5582,2021-01-01 07:45:10,0,1
5583,2021-01-01 07:45:15,0,0
5584,2021-01-01 07:45:20,0,2
5585,2021-01-01 07:45:25,0,2
5586,2021-01-01 07:45:30,0,0
5587,2021-01-01 07:45:35,0,0
5588,2021-01-01 07:45:40,0,0
5589,2021-01-01 07:45:45,0,1
5590,2021-01-01 07:45:50,0,1
5591,2021-01-01 07:45:55,0,0
5592,2021-01-01 07:46:00,0,1
5593,2021-01-01 07:46:05,0,0
5594,2021-01-01 07:46:10,0,0
5595,2021-01-01 07:46:15,0,0
5596,2021-01-01 07:46:20,0,0
5597,2021-01-01 07:46:25,0,0
5598,2021-01-01 07:46:30,0,0
5599,2021-01-01 07:46:35,0,2
5600,2021-01-01 07:46:40,0,1
5601,2021-01-01 07:46:45,0,0
5602,2021-01-01 07:46:50,0,0
5603,2021-01-01 07:46:55,0,0
5604,2021-01-01 07:47:00,0,0
5605,2021-01-01 07:47:05,0,2
5606,2021-01-01 07:47:10,0,1
5607,2021-01-01 07:47:15,0,0
5608,2021-01-01 07:47:20,0,1
5609,2021-01-01 07:47:25,0,1
5610,2021-01-01 07:47:30,0,0
5611,2021-01-01 07:47:35,0,1
5612,2021-01-01 07:47:40,0,1
5613,2021-01-01 07:47:45,0,0
5614,2021-01-01 07:47:50,0,0
5615,2021-01-01 07:47:55,0,0
5616,2021-01-01 07:48:00,0,2
5617,2021-01-01 07:48:05,0,0
5618,2021-01-01 07:48:10,0,0
5619,2021-01-01 07:48:15,0,0
5620,2021-01-01 07:48:20,0,0
5621,2021-01-01 07:48:25,0,3
5622,2021-01-01 07:48:30,0,1
5623,2021-01-01 07:48:35,0,3
5624,2021-01-01 07:48:40,0,0
5625,2021-01-01 07:48:45,0,0
5626,2021-01-01 07:48:50,0,0
5627,2021-01-01 07:48:55,0,1
5628,2021-01-01 07:49:00,0,0
5629,2021-01-01 07:49:05,0,0
5630,2021-01-01 07:49:10,0,3
5631,2021-01-01 07:49:15,0,4
5632,2021-01-01 07:49:20,0,1
5633,2021-01-01 07:49:25,0,1
5634,2021-01-01 07:49:30,0,4
5635,2021-01-01 07:49:35,0,1
5636,2021-01-01 07:49:40,0,0
5637,2021-01-01 07:49:45,0,0
5638,2021-01-01 07:49:50,0,1
5639,2021-01-01 07:49:55,0,2
5640,2021-01-01 07:50:00,0,2
5641,2021-01-01 07:50:05,0,1
5642,2021-01-01 07:50:10,0,1
5643,2021-01-01 07:50:15,0,3
5644,2021-01-01 07:50:20,0,3
5645,2021-01-01 07:50:25,0,5
5646,2021-01-01 07:50:30,0,7
5647,2021-01-01 07:50:35,0,3
5648,2021-01-01 07:50:40,0,0
5649,2021-01-01 07:50:45,0,4
5650,2021-01-01 07:50:50,0,2
5651,2021-01-01 07:50:55,0,2
5652,2021-01-01 07:51:00,0,2
5653,2021-01-01 07:51:05,0,2
5654,2021-01-01 07:51:10,0,1
5655,2021-01-01 07:51:15,0,6
5656,2021-01-01 07:51:20,0,0
5657,2021-01-01 07:51:25,0,1
5658,2021-01-01 07:51:30,0,3
5659,2021-01-01 07:51:35,0,2
5660,2021-01-01 07:51:40,0,3
5661,2021-01-01 07:51:45,0,1
5662,2021-01-01 07:51:50,0,2
5663,2021-01-01 07:51:55,0,1
5664,2021-01-01 07:52:00,0,2
5665,2021-01-01 07:52:05,0,3
5666,2021-01-01 07:52:10,0,2
5667,2021-01-01 07:52:15,0,1
5668,2021-01-01 07:52:20,0,1
5669,2021-01-01 07:52:25,0,2
5670,2021-01-01 07:52:30,0,3
5671,2021-01-01 07:52:35,0,2
5672,2021-01-01 07:52:40,0,6
5673,2021-01-01 07:52:45,0,3
5674,2021-01-01 07:52:50,0,4
5675,2021-01-01 07:52:55,0,1
5676,2021-01-01 07:53:00,0,2
5677,2021-01-01 07:53:05,0,2
5678,2021-01-01 07:53:10,0,3
5679,2021-01-01 07:53:15,0,2
5680,2021-01-01 07:53:20,0,6
5681,2021-01-01 07:53:25,0,3
5682,2021-01-01 07:53:30,0,1
5683,2021-01-01 07:53:35,0,3
5684,2021-01-01 07:53:40,0,4
5685,2021-01-01 07:53:45,0,3
5686,2021-01-01 07:53:50,0,4
5687,2021-01-01 07:53:55,0,3
5688,2021-01-01 07:54:00,0,4
5689,2021-01-01 07:54:05,0,0
5690,2021-01-01 07:54:10,0,1
5691,2021-01-01 07:54:15,0,4
5692,2021-01-01 07:54:20,0,3
5693,2021-01-01 07:54:25,0,2
5694,2021-01-01 07:54:30,0,3
5695,2021-01-01 07:54:35,0,2
5696,2021-01-01 07:54:40,0,4
5697,2021-01-01 07:54:45,0,6
5698,2021-01-01 07:54:50,0,3
5699,2021-01-01 07:54:55,0,1
5700,2021-01-01 07:55:00,0,6
5701,2021-01-01 07:55:05,0,6
5702,2021-01-01 07:55:10,0,5
5703,2021-01-01 07:55:15,0,7
5704,2021-01-01 07:55:20,0,10
5705,2021-01-01 07:55:25,0,3
5706,2021-01-01 07:55:30,0,5
5707,2021-01-01 07:55:35,0,3
5708,2021-01-01 07:55:40,0,3
5709,2021-01-01 07:55:45,0,5
5710,2021-01-01 07:55:50,0,4
5711,2021-01-01 07:55:55,0,2
5712,2021-01-01 07:56:00,0,1
5713,2021-01-01 07:56:05,0,2
5714,2021-01-01 07:56:10,0,1
5715,2021-01-01 07:56:15,0,0
5716,2021-01-01 07:56:20,0,2
5717,2021-01-01 07:56:25,0,4
5718,2021-01-01 07:56:30,0,2
5719,2021-01-01 07:56:35,0,2
5720,2021-01-01 07:56:40,0,4
5721,2021-01-01 07:56:45,0,0
5722,2021-01-01 07:56:50,0,0
5723,2021-01-01 07:56:55,0,2
5724,2021-01-01 07:57:00,0,2
5725,2021-01-01 07:57:05,0,2
5726,2021-01-01 07:57:10,0,3
5727,2021-01-01 07:57:15,0,6
5728,2021-01-01 07:57:20,0,1
5729,2021-01-01 07:57:25,0,3
5730,2021-01-01 07:57:30,0,2
5731,2021-01-01 07:57:35,0,0
5732,2021-01-01 07:57:40,0,0
5733,2021-01-01 07:57:45,0,3
5734,2021-01-01 07:57:50,0,3
5735,2021-01-01 07:57:55,0,3
5736,2021-01-01 07:58:00,0,3
5737,2021-01-01 07:58:05,0,3
5738,2021-01-01 07:58:10,0,3
5739,2021-01-01 07:58:15,0,7
5740,2021-01-01 07:58:20,0,1
5741,2021-01-01 07:58:25,0,1
5742,2021-01-01 07:58:30,0,1
5743,2021-01-01 07:58:35,0,0
5744,2021-01-01 07:58:40,0,2
5745,2021-01-01 07:58:45,0,2
5746,2021-01-01 07:58:50,0,1
5747,2021-01-01 07:58:55,0,3
5748,2021-01-01 07:59:00,0,1
5749,2021-01-01 07:59:05,0,2
5750,2021-01-01 07:59:10,0,1
5751,2021-01-01 07:59:15,0,1
5752,2021-01-01 07:59:20,0,5
5753,2021-01-01 07:59:25,0,2
5754,2021-01-01 07:59:30,0,2
5755,2021-01-01 07:59:35,0,6
5756,2021-01-01 07:59:40,0,4
5757,2021-01-01 07:59:45,0,9
5758,2021-01-01 07:59:50,0,4
5759,2021-01-01 07:59:55,0,3
5760,2021-01-01 08:00:00,0,7
5761,2021-01-01 08:00:05,0,0
5762,2021-01-01 08:00:10,0,2
5763,2021-01-01 08:00:15,0,1
5764,2021-01-01 08:00:20,0,2
5765,2021-01-01 08:00:25,0,2
5766,2021-01-01 08:00:30,0,3
5767,2021-01-01 08:00:35,0,3
5768,2021-01-01 08:00:40,0,4
5769,2021-01-01 08:00:45,0,1
5770,2021-01-01 08:00:50,0,4
5771,2021-01-01 08:00:55,0,2
5772,2021-01-01 08:01:00,0,3
5773,2021-01-01 08:01:05,0,2
5774,2021-01-01 08:01:10,0,3
5775,2021-01-01 08:01:15,0,8
5776,2021-01-01 08:01:20,0,7
5777,2021-01-01 08:01:25,0,2
5778,2021-01-01 08:01:30,0,2
5779,2021-01-01 08:01:35,0,2
5780,2021-01-01 08:01:40,0,0
5781,2021-01-01 08:01:45,0,1
5782,2021-01-01 08:01:50,0,3
5783,2021-01-01 08:01:55,0,2
5784,2021-01-01 08:02:00,0,2
5785,2021-01-01 08:02:05,0,6
5786,2021-01-01 08:02:10,0,1
5787,2021-01-01 08:02:15,0,2
5788,2021-01-01 08:02:20,0,1
5789,2021-01-01 08:02:25,0,3
5790,2021-01-01 08:02:30,0,2
5791,2021-01-01 08:02:35,0,3
5792,2021-01-01 08:02:40,0,1
5793,2021-01-01 08:02:45,0,2
5794,2021-01-01 08:02:50,0,0
5795,2021-01-01 08:02:55,0,0
5796,2021-01-01 08:03:00,0,1
5797,2021-01-01 08:03:05,0,1
5798,2021-01-01 08:03:10,0,0
5799,2021-01-01 08:03:15,0,1
5800,2021-01-01 08:03:20,0,3
5801,2021-01-01 08:03:25,0,2
5802,2021-01-01 08:03:30,0,1
5803,2021-01-01 08:03:35,0,0
5804,2021-01-01 08:03:40,0,0
5805,2021-01-01 08:03:45,0,2
5806,2021-01-01 08:03:50,0,2
5807,2021-01-01 08:03:55,0,3
5808,2021-01-01 08:04:00,0,1
5809,2021-01-01 08:04:05,0,3
5810,2021-01-01 08:04:10,0,5
5811,2021-01-01 08:04:15,0,1
5812,2021-01-01 08:04:20,0,2
5813,2021-01-01 08:04:25,0,3
5814,2021-01-01 08:04:30,0,1
5815,2021-01-01 08:04:35,0,0
5816,2021-01-01 08:04:40,0,0
5817,2021-01-01 08:04:45,0,0
5818,2021-01-01 08:04:50,0,4
5819,2021-01-01 08:04:55,0,2
5820,2021-01-01 08:05:00,0,1
5821,2021-01-01 08:05:05,0,1
5822,2021-01-01 08:05:10,0,1
5823,2021-01-01 08:05:15,0,3
5824,2021-01-01 08:05:20,0,1
5825,2021-01-01 08:05:25,0,1
5826,2021-01-01 08:05:30,0,2
5827,2021-01-01 08:05:35,0,3
5828,2021-01-01 08:05:40,0,0
5829,2021-01-01 08:05:45,0,1
5830,2021-01-01 08:05:50,0,2
5831,2021-01-01 08:05:55,0,0
5832,2021-01-01 08:06:00,0,0
5833,2021-01-01 08:06:05,0,0
5834,2021-01-01 08:06:10,0,0
5835,2021-01-01 08:06:15,0,0
5836,2021-01-01 08:06:20,0,0
5837,2021-01-01 08:06:25,0,0
5838,2021-01-01 08:06:30,0,0
5839,2021-01-01 08:06:35,0,2
5840,2021-01-01 08:06:40,0,0
5841,2021-01-01 08:06:45,0,0
5842,2021-01-01 08:06:50,0,0
5843,2021-01-01 08:06:55,0,0
5844,2021-01-01 08:07:00,0,1
5845,2021-01-01 08:07:05,0,1
5846,2021-01-01 08:07:10,0,0
5847,2021-01-01 08:07:15,0,0
5848,2021-01-01 08:07:20,0,0
5849,2021-01-01 08:07:25,0,0
5850,2021-01-01 08:07:30,0,1
5851,2021-01-01 08:07:35,0,0
5852,2021-01-01 08:07:40,0,0
5853,2021-01-01 08:07:45,0,0
5854,2021-01-01 08:07:50,0,0
5855,2021-01-01 08:07:55,0,0
5856,2021-01-01 08:08:00,0,1
5857,2021-01-01 08:08:05,0,0
5858,2021-01-01 08:08:10,0,0
5859,2021-01-01 08:08:15,0,0
5860,2021-01-01 08:08:20,0,1
5861,2021-01-01 08:08:25,0,1
5862,2021-01-01 08:08:30,0,0
5863,2021-01-01 08:08:35,0,0
5864,2021-01-01 08:08:40,0,2
5865,2021-01-01 08:08:45,0,0
5866,2021-01-01 08:08:50,0,1
5867,2021-01-01 08:08:55,0,1
5868,2021-01-01 08:09:00,0,0
5869,2021-01-01 08:09:05,0,0
5870,2021-01-01 08:09:10,0,1
5871,2021-01-01 08:09:15,0,0
5872,2021-01-01 08:09:20,0,0
5873,2021-01-01 08:09:25,0,0
5874,2021-01-01 08:09:30,0,0
5875,2021-01-01 08:09:35,0,3
5876,2021-01-01 08:09:40,0,1
5877,2021-01-01 08:09:45,0,0
5878,2021-01-01 08:09:50,0,0
5879,2021-01-01 08:09:55,0,1
5880,2021-01-01 08:10:00,0,1
5881,2021-01-01 08:10:05,0,0
5882,2021-01-01 08:10:10,0,1
5883,2021-01-01 08:10:15,0,1
5884,2021-01-01 08:10:20,0,1
5885,2021-01-01 08:10:25,0,0
5886,2021-01-01 08:10:30,0,0
5887,2021-01-01 08:10:35,0,2
5888,2021-01-01 08:10:40,0,0
5889,2021-01-01 08:10:45,0,1
5890,2021-01-01 08:10:50,0,0
5891,2021-01-01 08:10:55,0,0
5892,2021-01-01 08:11:00,0,0
5893,2021-01-01 08:11:05,0,1
5894,2021-01-01 08:11:10,0,0
5895,2021-01-01 08:11:15,0,0
5896,2021-01-01 08:11:20,0,1
5897,2021-01-01 08:11:25,0,0
5898,2021-01-01 08:11:30,0,0
5899,2021-01-01 08:11:35,0,0
5900,2021-01-01 08:11:40,0,0
5901,2021-01-01 08:11:45,0,0
5902,2021-01-01 08:11:50,0,1
5903,2021-01-01 08:11:55,0,0
5904,2021-01-01 08:12:00,0,0
5905,2021-01-01 08:12:05,0,2
5906,2021-01-01 08:12:10,0,0
5907,2021-01-01 08:12:15,0,2
5908,2021-01-01 08:12:20,0,0
5909,2021-01-01 08:12:25,0,2
5910,2021-01-01 08:12:30,0,5
5911,2021-01-01 08:12:35,0,6
5912,2021-01-01 08:12:40,0,5
5913,2021-01-01 08:12:45,0,1
5914,2021-01-01 08:12:50,0,3
5915,2021-01-01 08:12:55,0,1
5916,2021-01-01 08:13:00,0,4
5917,2021-01-01 08:13:05,0,5
5918,2021-01-01 08:13:10,0,11
5919,2021-01-01 08:13:15,0,35
5920,2021-01-01 08:13:20,0,9
5921,2021-01-01 08:13:25,0,6
5922,2021-01-01 08:13:30,0,13
5923,2021-01-01 08:13:35,0,4
5924,2021-01-01 08:13:40,0,9
5925,2021-01-01 08:13:45,0,14
5926,2021-01-01 08:13:50,0,13
5927,2021-01-01 08:13:55,0,12
5928,2021-01-01 08:14:00,0,3
5929,2021-01-01 08:14:05,0,5
5930,2021-01-01 08:14:10,0,2
5931,2021-01-01 08:14:15,0,2
5932,2021-01-01 08:14:20,0,2
5933,2021-01-01 08:14:25,0,4
5934,2021-01-01 08:14:30,0,7
5935,2021-01-01 08:14:35,0,4
5936,2021-01-01 08:14:40,0,4
5937,2021-01-01 08:14:45,0,6
5938,2021-01-01 08:14:50,0,10
5939,2021-01-01 08:14:55,0,7
5940,2021-01-01 08:15:00,0,3
5941,2021-01-01 08:15:05,0,2
5942,2021-01-01 08:15:10,0,2
5943,2021-01-01 08:15:15,0,6
5944,2021-01-01 08:15:20,0,2
5945,2021-01-01 08:15:25,0,4
5946,2021-01-01 08:15:30,0,8
5947,2021-01-01 08:15:35,0,12
5948,2021-01-01 08:15:40,0,4
5949,2021-01-01 08:15:45,0,8
5950,2021-01-01 08:15:50,0,8
5951,2021-01-01 08:15:55,0,3
5952,2021-01-01 08:16:00,0,3
5953,2021-01-01 08:16:05,0,4
5954,2021-01-01 08:16:10,0,3
5955,2021-01-01 08:16:15,0,3
5956,2021-01-01 08:16:20,0,3
5957,2021-01-01 08:16:25,0,3
5958,2021-01-01 08:16:30,0,4
5959,2021-01-01 08:16:35,0,2
5960,2021-01-01 08:16:40,0,1
5961,2021-01-01 08:16:45,0,9
5962,2021-01-01 08:16:50,0,4
5963,2021-01-01 08:16:55,0,3
5964,2021-01-01 08:17:00,0,3
5965,2021-01-01 08:17:05,0,5
5966,2021-01-01 08:17:10,0,3
5967,2021-01-01 08:17:15,0,2
5968,2021-01-01 08:17:20,0,6
5969,2021-01-01 08:17:25,0,1
5970,2021-01-01 08:17:30,0,0
5971,2021-01-01 08:17:35,0,4
5972,2021-01-01 08:17:40,0,4
5973,2021-01-01 08:17:45,0,3
5974,2021-01-01 08:17:50,0,3
5975,2021-01-01 08:17:55,0,2
5976,2021-01-01 08:18:00,0,6
5977,2021-01-01 08:18:05,0,4
5978,2021-01-01 08:18:10,0,3
5979,2021-01-01 08:18:15,0,4
5980,2021-01-01 08:18:20,0,4
5981,2021-01-01 08:18:25,0,1
5982,2021-01-01 08:18:30,0,4
5983,2021-01-01 08:18:35,0,4
5984,2021-01-01 08:18:40,0,4
5985,2021-01-01 08:18:45,0,9
5986,2021-01-01 08:18:50,0,1
5987,2021-01-01 08:18:55,0,5
5988,2021-01-01 08:19:00,0,3
5989,2021-01-01 08:19:05,0,7
5990,2021-01-01 08:19:10,0,1
5991,2021-01-01 08:19:15,0,3
5992,2021-01-01 08:19:20,0,1
5993,2021-01-01 08:19:25,0,1
5994,2021-01-01 08:19:30,0,1
5995,2021-01-01 08:19:35,0,2
5996,2021-01-01 08:19:40,0,2
5997,2021-01-01 08:19:45,0,0
5998,2021-01-01 08:19:50,0,2
5999,2021-01-01 08:19:55,0,7
6000,2021-01-01 08:20:00,0,3
6001,2021-01-01 08:20:05,0,2
6002,2021-01-01 08:20:10,0,3
6003,2021-01-01 08:20:15,0,3
6004,2021-01-01 08:20:20,0,1
6005,2021-01-01 08:20:25,0,2
6006,2021-01-01 08:20:30,0,0
6007,2021-01-01 08:20:35,0,1
6008,2021-01-01 08:20:40,0,1
6009,2021-01-01 08:20:45,0,2
6010,2021-01-01 08:20:50,0,1
6011,2021-01-01 08:20:55,0,2
