,app_name,exercise_segment,facility,fromhost_ip,hostname,message,procid,programname,severity,timegenerated,timereported,timestamp
140688,named,global,3,10.7.100.3,ns, client 4.122.55.5#60695 (12.22.66.9.in-addr.arpa): query: 12.22.66.9.in-addr.arpa IN PTR + (4.122.55.3),4630.0,named,6,2019-03-19T11:38:46.812832+01:00,2019-03-19T11:38:46+01:00,1552991926812
117202,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:32:19 | 200 #033[0m|     540.775µs |       10.1.2.27 |  GET #033[0m    /api/v1/stratum-one,25367.0,gendpoint,6,2019-03-19T11:32:19.774064+01:00,2019-03-19T11:32:19+01:00,1552991539774
73223,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:20:22 | 200 #033[0m|    3.835986ms |       10.5.2.27 |  GET #033[0m    /api/v1/connection-check,25498.0,gendpoint,6,2019-03-19T11:20:22.950533+01:00,2019-03-19T11:20:22+01:00,1552990822950
169620,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:46:08+01:00"" level=info msg=""10.1.2.27 - global-app [19/Mar/2019:11:46:08 +0100] \""GET /api/v1/stratum-one\"" 200 31 \""\"" \""Go-http-client/1.1\"" (1ms)"" clientIP=10.1.2.27 dataLength=31 hostname=global-app latency=1 method=GET path=/api/v1/stratum-one referer= statusCode=200 userAgent=Go-http-client/1.1",25367.0,gendpoint,6,2019-03-19T11:46:08.117879+01:00,2019-03-19T11:46:08+01:00,1552992368117
117058,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:32:16+01:00"" level=info msg=""10.3.2.27 - global-app [19/Mar/2019:11:32:16 +0100] \""GET /api/v1/incidents\"" 200 2 \""\"" \""Go-http-client/1.1\"" (2ms)"" clientIP=10.3.2.27 dataLength=2 hostname=global-app latency=2 method=GET path=/api/v1/incidents referer= statusCode=200 userAgent=Go-http-client/1.1",25433.0,gendpoint,6,2019-03-19T11:32:16.942956+01:00,2019-03-19T11:32:16+01:00,1552991536942
13086,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:03:31+01:00"" level=info msg=""10.3.2.27 - global-app [19/Mar/2019:11:03:31 +0100] \""GET /api/v1/incidents\"" 200 2 \""\"" \""Go-http-client/1.1\"" (1ms)"" clientIP=10.3.2.27 dataLength=2 hostname=global-app latency=1 method=GET path=/api/v1/incidents referer= statusCode=200 userAgent=Go-http-client/1.1",25433.0,gendpoint,6,2019-03-19T11:03:31.036802+01:00,2019-03-19T11:03:31+01:00,1552989811036
74597,sudo,blue-team-3,10,10.7.103.44,desktop3,     kypo : TTY=unknown ; PWD=/ ; USER=root ; COMMAND=/usr/bin/nmap -Pn -p 53 10.0.2.22,,sudo,5,2019-03-19T11:20:43.942589+01:00,2019-03-19T11:20:43+01:00,1552990843942
158513,dovecot,blue-team-4,2,10.7.104.12,mail," pop3-login: Disconnected (no auth attempts in 0 secs): user=<>, rip=10.0.4.43, lip=10.0.1.12, TLS handshaking: Disconnected, session=<ooTRVm+EN9YKAAQr>",,dovecot,6,2019-03-19T11:43:25.896782+01:00,2019-03-19T10:43:36+01:00,1552992205896
191806,sudo,blue-team-1,10,10.7.101.44,desktop3, pam_unix(sudo:session): session opened for user root by (uid=0),,sudo,6,2019-03-19T11:51:25.447287+01:00,2019-03-19T11:51:25+01:00,1552992685447
20661,sudo,blue-team-2,10,10.7.102.45,desktop4, pam_unix(sudo:session): session opened for user root by (uid=0),,sudo,6,2019-03-19T11:05:46.860073+01:00,2019-03-19T11:05:46+01:00,1552989946860
75946,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:20:59 | 200 #033[0m|    1.008768ms |       10.4.2.27 |  GET #033[0m    /api/v1/incidents,25466.0,gendpoint,6,2019-03-19T11:20:59.099787+01:00,2019-03-19T11:20:59+01:00,1552990859099
69274,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:19:10 | 200 #033[0m|    6.792884ms |       10.6.2.27 |  GET #033[0m    /api/v1/units/status,25534.0,gendpoint,6,2019-03-19T11:19:10.008481+01:00,2019-03-19T11:19:10+01:00,1552990750008
184093,dbus,blue-team-5,3,10.7.105.29,monitoring, [system] Successfully activated service 'org.freedesktop.nm_dispatcher',690.0,dbus,5,2019-03-19T11:49:33.095237+01:00,2019-03-19T11:49:33+01:00,1552992573095
12820,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:03:29+01:00"" level=info msg=""10.1.2.27 - global-app [19/Mar/2019:11:03:29 +0100] \""GET /api/v1/stratum-one\"" 200 31 \""\"" \""Go-http-client/1.1\"" (1ms)"" clientIP=10.1.2.27 dataLength=31 hostname=global-app latency=1 method=GET path=/api/v1/stratum-one referer= statusCode=200 userAgent=Go-http-client/1.1",25367.0,gendpoint,6,2019-03-19T11:03:29.323357+01:00,2019-03-19T11:03:29+01:00,1552989809323
142844,NetworkManager,blue-team-2,0,10.7.102.26,db, <info>  [1552991955.1703]   plen 24 (255.255.255.0),678.0,NetworkManager,6,2019-03-19T11:39:15.170125+01:00,2019-03-19T11:39:15+01:00,1552991955170
194473,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:52:03 | 200 #033[0m|    1.025405ms |       10.1.2.27 |  GET #033[0m    /api/v1/incidents,25367.0,gendpoint,6,2019-03-19T11:52:03.868901+01:00,2019-03-19T11:52:03+01:00,1552992723868
91885,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:25:21 | 200 #033[0m|    3.978387ms |       10.1.2.27 |  GET #033[0m    /api/v1/connection-check,25367.0,gendpoint,6,2019-03-19T11:25:21.145829+01:00,2019-03-19T11:25:21+01:00,1552991121145
138502,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:38:12 | 200 #033[0m|    1.038757ms |       10.3.2.27 |  GET #033[0m    /api/v1/incidents,25433.0,gendpoint,6,2019-03-19T11:38:12.499812+01:00,2019-03-19T11:38:12+01:00,1552991892499
135920,sudo,blue-team-5,10,10.7.105.45,desktop4, pam_unix(sudo:session): session opened for user root by (uid=0),,sudo,6,2019-03-19T11:37:22.688507+01:00,2019-03-19T11:37:22+01:00,1552991842688
97225,sudo,blue-team-5,10,10.7.105.44,desktop3,   nagios : TTY=unknown ; PWD=/ ; USER=root ; COMMAND=/usr/bin/nmap -Pn -p 636 10.0.2.22,,sudo,5,2019-03-19T11:26:48.424841+01:00,2019-03-19T11:26:48+01:00,1552991208424
100882,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:27:44 | 200 #033[0m|     3.39938ms |       10.3.2.27 |  GET #033[0m    /api/v1/connection-check,25433.0,gendpoint,6,2019-03-19T11:27:44.153124+01:00,2019-03-19T11:27:44+01:00,1552991264153
80016,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:22:07+01:00"" level=info msg=""10.4.2.27 - global-app [19/Mar/2019:11:22:07 +0100] \""GET /api/v1/units/status\"" 200 1452 \""\"" \""Go-http-client/1.1\"" (10ms)"" clientIP=10.4.2.27 dataLength=1452 hostname=global-app latency=10 method=GET path=/api/v1/units/status referer= statusCode=200 userAgent=Go-http-client/1.1",25466.0,gendpoint,6,2019-03-19T11:22:07.975222+01:00,2019-03-19T11:22:07+01:00,1552990927975
23917,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:06:36 | 200 #033[0m|     933.678µs |       10.3.2.27 |  GET #033[0m    /api/v1/incidents,25433.0,gendpoint,6,2019-03-19T11:06:36.147313+01:00,2019-03-19T11:06:36+01:00,1552989996147
6088,nm-dispatcher,blue-team-4,3,10.7.104.28,ups, req:1 'dhcp4-change' [eth0]: new request (3 scripts),,nm-dispatcher,6,2019-03-19T11:01:39.380641+01:00,2019-03-19T10:01:49+01:00,1552989699380
113913,dhclient,blue-team-4,3,10.7.104.49,admin4, DHCPACK of 10.0.4.49 from 10.0.4.1,1077.0,dhclient,6,2019-03-19T11:31:21.998481+01:00,2019-03-19T11:31:21+01:00,1552991481998
57258,dbus,blue-team-2,3,10.7.102.45,desktop4, [system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service',775.0,dbus,5,2019-03-19T11:15:55.536432+01:00,2019-03-19T11:15:55+01:00,1552990555536
91372,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:25:12 | 200 #033[0m|    3.821023ms |       10.5.2.27 |  GET #033[0m    /api/v1/connection-check,25498.0,gendpoint,6,2019-03-19T11:25:12.128674+01:00,2019-03-19T11:25:12+01:00,1552991112128
16626,dhclient,global,3,10.7.100.115,kali, DHCPACK of 4.122.55.225 from 4.122.55.1,544.0,dhclient,6,2019-03-19T11:04:37.375384+01:00,2019-03-19T11:04:37+01:00,1552989877375
158613,NetworkManager,global,1,10.7.100.115,kali, <info>  [1552992207.3951] dhcp4 (eth3):   gateway 4.122.55.1,454.0,NetworkManager,6,2019-03-19T11:43:27.779083+01:00,2019-03-19T11:43:27+01:00,1552992207779
26377,named,global,3,10.7.100.3,ns, client 4.122.55.6#33894 (govcert.ex): query: govcert.ex IN A + (4.122.55.3),4630.0,named,6,2019-03-19T11:07:22.164738+01:00,2019-03-19T11:07:22+01:00,1552990042164
193922,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:51:53 | 200 #033[0m|    1.017993ms |       10.1.2.27 |  GET #033[0m    /api/v1/incidents,25367.0,gendpoint,6,2019-03-19T11:51:53.376745+01:00,2019-03-19T11:51:53+01:00,1552992713376
137055,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:37:43+01:00"" level=info msg=""10.6.2.27 - global-app [19/Mar/2019:11:37:43 +0100] \""GET /api/v1/incidents\"" 200 2 \""\"" \""Go-http-client/1.1\"" (1ms)"" clientIP=10.6.2.27 dataLength=2 hostname=global-app latency=1 method=GET path=/api/v1/incidents referer= statusCode=200 userAgent=Go-http-client/1.1",25534.0,gendpoint,6,2019-03-19T11:37:43.472058+01:00,2019-03-19T11:37:43+01:00,1552991863472
156177,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:42:49+01:00"" level=info msg=""10.5.2.27 - global-app [19/Mar/2019:11:42:49 +0100] \""GET /api/v1/units/status\"" 200 1452 \""\"" \""Go-http-client/1.1\"" (7ms)"" clientIP=10.5.2.27 dataLength=1452 hostname=global-app latency=7 method=GET path=/api/v1/units/status referer= statusCode=200 userAgent=Go-http-client/1.1",25498.0,gendpoint,6,2019-03-19T11:42:49.461040+01:00,2019-03-19T11:42:49+01:00,1552992169461
99729,sudo,blue-team-1,10,10.7.101.45,desktop4,     kypo : TTY=unknown ; PWD=/ ; USER=root ; COMMAND=/usr/bin/nmap -sU -Pn -p 464 10.0.2.22,,sudo,5,2019-03-19T11:27:26.692929+01:00,2019-03-19T11:27:26+01:00,1552991246692
183330,sudo,blue-team-5,10,10.7.105.45,desktop4,     kypo : TTY=unknown ; PWD=/ ; USER=root ; COMMAND=/usr/bin/nmap -Pn -p 3269 10.0.2.22,,sudo,5,2019-03-19T11:49:22.642529+01:00,2019-03-19T11:49:22+01:00,1552992562642
39404,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:10:59+01:00"" level=info msg=""10.4.2.27 - global-app [19/Mar/2019:11:10:59 +0100] \""GET /api/v1/units/status\"" 200 1452 \""\"" \""Go-http-client/1.1\"" (7ms)"" clientIP=10.4.2.27 dataLength=1452 hostname=global-app latency=7 method=GET path=/api/v1/units/status referer= statusCode=200 userAgent=Go-http-client/1.1",25466.0,gendpoint,6,2019-03-19T11:10:59.001886+01:00,2019-03-19T11:10:59+01:00,1552990259001
158407,dhclient,blue-team-1,3,10.7.101.45,desktop4, DHCPREQUEST of 10.7.101.45 on ens9 to 10.7.96.97 port 67 (xid=0x6b7870e1),1057.0,dhclient,6,2019-03-19T11:43:23.962092+01:00,2019-03-19T11:43:23+01:00,1552992203962
40049,dhclient,blue-team-3,3,10.7.103.48,admin3, bound to 10.0.4.48 -- renewal in 239 seconds.,1065.0,dhclient,6,2019-03-19T11:11:10.149433+01:00,2019-03-19T11:11:10+01:00,1552990270149
86605,dhcpcd,blue-team-6,3,10.7.106.44,desktop3, ens8: adding default route via 10.0.4.1,998.0,dhcpcd,6,2019-03-19T11:23:54.873408+01:00,2019-03-19T11:23:54+01:00,1552991034873
145228,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:39:53 | 200 #033[0m|    1.280737ms |       10.3.2.27 |  GET #033[0m    /api/v1/incidents,25433.0,gendpoint,6,2019-03-19T11:39:53.981554+01:00,2019-03-19T11:39:53+01:00,1552991993981
154464,sudo,global,10,10.7.100.5,desktop1, pam_unix(sudo:session): session opened for user root by (uid=0),,sudo,6,2019-03-19T11:42:25.303879+01:00,2019-03-19T11:42:25+01:00,1552992145303
113706,apache-global-web,global,16,10.7.100.2,global-web," 10.4.4.43 - - [19/Mar/2019:11:31:18 +0100] chmelglobe.ex ""GET / HTTP/1.1"" 200 32291 ""-"" ""-"" 60 443",,apache-global-web,6,2019-03-19T11:31:18.698803+01:00,2019-03-19T11:31:18+01:00,1552991478698
67841,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:18:42+01:00"" level=info msg=""10.3.2.27 - global-app [19/Mar/2019:11:18:42 +0100] \""GET /api/v1/connection-check\"" 200 2 \""\"" \""Go-http-client/1.1\"" (5ms)"" clientIP=10.3.2.27 dataLength=2 hostname=global-app latency=5 method=GET path=/api/v1/connection-check referer= statusCode=200 userAgent=Go-http-client/1.1",25433.0,gendpoint,6,2019-03-19T11:18:42.344357+01:00,2019-03-19T11:18:42+01:00,1552990722344
112576,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:31:00 | 200 #033[0m|    7.491703ms |       10.6.2.27 |  GET #033[0m    /api/v1/units/status,25534.0,gendpoint,6,2019-03-19T11:31:00.032970+01:00,2019-03-19T11:31:00+01:00,1552991460032
83383,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:23:03+01:00"" level=info msg=""10.3.2.27 - global-app [19/Mar/2019:11:23:03 +0100] \""GET /api/v1/units/status\"" 200 1452 \""\"" \""Go-http-client/1.1\"" (9ms)"" clientIP=10.3.2.27 dataLength=1452 hostname=global-app latency=9 method=GET path=/api/v1/units/status referer= statusCode=200 userAgent=Go-http-client/1.1",25433.0,gendpoint,6,2019-03-19T11:23:03.147701+01:00,2019-03-19T11:23:03+01:00,1552990983147
65106,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:17:59+01:00"" level=info msg=""10.5.2.27 - global-app [19/Mar/2019:11:17:59 +0100] \""GET /api/v1/units/status\"" 200 1452 \""\"" \""Go-http-client/1.1\"" (8ms)"" clientIP=10.5.2.27 dataLength=1452 hostname=global-app latency=8 method=GET path=/api/v1/units/status referer= statusCode=200 userAgent=Go-http-client/1.1",25498.0,gendpoint,6,2019-03-19T11:17:59.653185+01:00,2019-03-19T11:17:59+01:00,1552990679653
181200,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:48:50 | 200 #033[0m|     943.765µs |       10.2.2.27 |  GET #033[0m    /api/v1/incidents,25400.0,gendpoint,6,2019-03-19T11:48:50.171222+01:00,2019-03-19T11:48:50+01:00,1552992530171
19225,ocse,blue-team-1,3,10.7.101.27,ocs, [GIN] 2019/03/19 - 11:05:26 | 200 #033[0m|    8.803928ms |       10.0.3.32 |  GET #033[0m    /api/v1/stratum-one,22479.0,ocse,6,2019-03-19T11:05:26.341939+01:00,2019-03-19T11:05:26+01:00,1552989926341
126869,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:34:54 | 200 #033[0m|    1.551325ms |       10.4.2.27 |  GET #033[0m    /api/v1/incidents,25466.0,gendpoint,6,2019-03-19T11:34:54.329299+01:00,2019-03-19T11:34:54+01:00,1552991694329
197458,sudo,blue-team-2,10,10.7.102.44,desktop3, pam_unix(sudo:session): session closed for user root,,sudo,6,2019-03-19T11:52:49.611409+01:00,2019-03-19T11:52:49+01:00,1552992769611
93686,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:25:50 | 200 #033[0m|    4.120771ms |       10.3.2.27 |  GET #033[0m    /api/v1/connection-check,25433.0,gendpoint,6,2019-03-19T11:25:50.415544+01:00,2019-03-19T11:25:50+01:00,1552991150415
59028,ocse,blue-team-1,3,10.7.101.27,ocs, [GIN] 2019/03/19 - 11:16:23 | 200 #033[0m|    2.549051ms |       10.0.3.32 |  GET #033[0m    /api/v1/incidents,22479.0,ocse,6,2019-03-19T11:16:23.352214+01:00,2019-03-19T11:16:23+01:00,1552990583352
38643,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:10:47+01:00"" level=info msg=""10.6.2.27 - global-app [19/Mar/2019:11:10:47 +0100] \""GET /api/v1/connection-check\"" 200 2 \""\"" \""Go-http-client/1.1\"" (104ms)"" clientIP=10.6.2.27 dataLength=2 hostname=global-app latency=104 method=GET path=/api/v1/connection-check referer= statusCode=200 userAgent=Go-http-client/1.1",25534.0,gendpoint,6,2019-03-19T11:10:47.615812+01:00,2019-03-19T11:10:47+01:00,1552990247615
148243,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:40:46 | 200 #033[0m|    8.383329ms |       10.4.2.27 |  GET #033[0m    /api/v1/units/status,25466.0,gendpoint,6,2019-03-19T11:40:46.537598+01:00,2019-03-19T11:40:46+01:00,1552992046537
86158,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:23:47 | 200 #033[0m|    4.624498ms |       10.6.2.27 |  GET #033[0m    /api/v1/connection-check,25534.0,gendpoint,6,2019-03-19T11:23:47.906464+01:00,2019-03-19T11:23:47+01:00,1552991027906
153251,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:42:02+01:00"" level=info msg=""10.5.2.27 - global-app [19/Mar/2019:11:42:02 +0100] \""GET /api/v1/incidents\"" 200 2 \""\"" \""Go-http-client/1.1\"" (1ms)"" clientIP=10.5.2.27 dataLength=2 hostname=global-app latency=1 method=GET path=/api/v1/incidents referer= statusCode=200 userAgent=Go-http-client/1.1",25498.0,gendpoint,6,2019-03-19T11:42:02.841784+01:00,2019-03-19T11:42:02+01:00,1552992122841
32059,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:08:56 | 200 #033[0m|    1.036038ms |       10.2.2.27 |  GET #033[0m    /api/v1/incidents,25400.0,gendpoint,6,2019-03-19T11:08:56.190403+01:00,2019-03-19T11:08:56+01:00,1552990136190
118988,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:32:46 | 200 #033[0m|    4.817412ms |       10.4.2.27 |  GET #033[0m    /api/v1/connection-check,25466.0,gendpoint,6,2019-03-19T11:32:46.383888+01:00,2019-03-19T11:32:46+01:00,1552991566383
152135,named,global,3,10.7.100.3,ns, client 4.122.55.5#41063 (12.22.66.9.in-addr.arpa): query: 12.22.66.9.in-addr.arpa IN PTR + (4.122.55.3),4630.0,named,6,2019-03-19T11:41:46.961468+01:00,2019-03-19T11:41:46+01:00,1552992106961
34054,sudo,blue-team-1,10,10.7.101.45,desktop4,     kypo : TTY=unknown ; PWD=/ ; USER=root ; COMMAND=/usr/bin/nmap -Pn -p 139 10.0.2.22,,sudo,5,2019-03-19T11:09:26.488866+01:00,2019-03-19T11:09:26+01:00,1552990166488
118172,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:32:36 | 200 #033[0m|     519.712µs |       10.1.2.27 |  GET #033[0m    /api/v1/stratum-one,25367.0,gendpoint,6,2019-03-19T11:32:36.961107+01:00,2019-03-19T11:32:36+01:00,1552991556961
153817,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:42:12 | 200 #033[0m|    1.068308ms |       10.3.2.27 |  GET #033[0m    /api/v1/incidents,25433.0,gendpoint,6,2019-03-19T11:42:12.629121+01:00,2019-03-19T11:42:12+01:00,1552992132629
111923,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:30:48+01:00"" level=info msg=""10.4.2.27 - global-app [19/Mar/2019:11:30:48 +0100] \""GET /api/v1/incidents\"" 200 2 \""\"" \""Go-http-client/1.1\"" (2ms)"" clientIP=10.4.2.27 dataLength=2 hostname=global-app latency=2 method=GET path=/api/v1/incidents referer= statusCode=200 userAgent=Go-http-client/1.1",25466.0,gendpoint,6,2019-03-19T11:30:48.211542+01:00,2019-03-19T11:30:48+01:00,1552991448211
134954,sudo,blue-team-1,10,10.7.101.44,desktop3,   nagios : TTY=unknown ; PWD=/ ; USER=root ; COMMAND=/usr/bin/nmap -Pn -p 389 10.0.2.22,,sudo,5,2019-03-19T11:37:08.162348+01:00,2019-03-19T11:37:08+01:00,1552991828162
180658,ocse,blue-team-1,3,10.7.101.27,ocs, [GIN] 2019/03/19 - 11:48:41 | 200 #033[0m|    8.085702ms |       10.0.3.32 |  GET #033[0m    /api/v1/stratum-one,22479.0,ocse,6,2019-03-19T11:48:41.396343+01:00,2019-03-19T11:48:41+01:00,1552992521396
57815,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:16:06 | 200 #033[0m|    4.574152ms |       10.1.2.27 |  GET #033[0m    /api/v1/connection-check,25367.0,gendpoint,6,2019-03-19T11:16:06.763234+01:00,2019-03-19T11:16:06+01:00,1552990566763
144229,postfix,blue-team-4,2,10.7.104.12,mail, warning: cannot get RSA certificate from file /etc/ssl/certs/ssl-mail.pem: disabling TLS support,16926.0,postfix,4,2019-03-19T11:39:34.478050+01:00,2019-03-19T10:39:44+01:00,1552991974478
151734,sudo,blue-team-3,10,10.7.103.45,desktop4,     kypo : TTY=unknown ; PWD=/ ; USER=root ; COMMAND=/usr/bin/nmap -sU -Pn -p 88 10.0.2.22,,sudo,5,2019-03-19T11:41:43.653994+01:00,2019-03-19T11:41:43+01:00,1552992103653
64258,sudo,blue-team-5,10,10.7.105.44,desktop3,   nagios : problem with defaults entries ; TTY=unknown ; PWD=/ ;,,sudo,1,2019-03-19T11:17:48.113719+01:00,2019-03-19T11:17:48+01:00,1552990668113
118926,apache-global-web,global,16,10.7.100.2,global-web," 10.3.3.32 - - [19/Mar/2019:11:32:45 +0100] govcert.ex ""GET / HTTP/1.1"" 200 100884 ""-"" ""-"" 107 443",,apache-global-web,6,2019-03-19T11:32:45.598652+01:00,2019-03-19T11:32:45+01:00,1552991565598
33066,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:09:10 | 200 #033[0m|     947.316µs |       10.3.2.27 |  GET #033[0m    /api/v1/incidents,25433.0,gendpoint,6,2019-03-19T11:09:10.104577+01:00,2019-03-19T11:09:10+01:00,1552990150104
32752,postfix,blue-team-6,2,10.7.106.12,mail, connect from unknown[10.0.3.33],14452.0,postfix,6,2019-03-19T11:09:03.492750+01:00,2019-03-19T10:09:47+01:00,1552990143492
57481,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:15:59 | 200 #033[0m|    4.190615ms |       10.1.2.27 |  GET #033[0m    /api/v1/connection-check,25367.0,gendpoint,6,2019-03-19T11:15:59.871158+01:00,2019-03-19T11:15:59+01:00,1552990559871
123352,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:33:52+01:00"" level=info msg=""10.6.2.27 - global-app [19/Mar/2019:11:33:52 +0100] \""GET /api/v1/units/status\"" 200 1452 \""\"" \""Go-http-client/1.1\"" (8ms)"" clientIP=10.6.2.27 dataLength=1452 hostname=global-app latency=8 method=GET path=/api/v1/units/status referer= statusCode=200 userAgent=Go-http-client/1.1",25534.0,gendpoint,6,2019-03-19T11:33:52.364214+01:00,2019-03-19T11:33:52+01:00,1552991632364
66162,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:18:19 | 200 #033[0m|  421.610777ms |       10.1.2.27 |  GET #033[0m    /api/v1/connection-check,25367.0,gendpoint,6,2019-03-19T11:18:19.602476+01:00,2019-03-19T11:18:19+01:00,1552990699602
141521,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:38:57 | 200 #033[0m|     889.275µs |       10.1.2.27 |  GET #033[0m    /api/v1/stratum-one,25367.0,gendpoint,6,2019-03-19T11:38:57.259858+01:00,2019-03-19T11:38:57+01:00,1552991937259
56788,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:15:47+01:00"" level=info msg=""10.5.2.27 - global-app [19/Mar/2019:11:15:47 +0100] \""GET /api/v1/incidents\"" 200 2 \""\"" \""Go-http-client/1.1\"" (1ms)"" clientIP=10.5.2.27 dataLength=2 hostname=global-app latency=1 method=GET path=/api/v1/incidents referer= statusCode=200 userAgent=Go-http-client/1.1",25498.0,gendpoint,6,2019-03-19T11:15:47.644158+01:00,2019-03-19T11:15:47+01:00,1552990547644
136644,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:37:34+01:00"" level=info msg=""10.4.2.27 - global-app [19/Mar/2019:11:37:34 +0100] \""GET /api/v1/connection-check\"" 200 2 \""\"" \""Go-http-client/1.1\"" (4ms)"" clientIP=10.4.2.27 dataLength=2 hostname=global-app latency=4 method=GET path=/api/v1/connection-check referer= statusCode=200 userAgent=Go-http-client/1.1",25466.0,gendpoint,6,2019-03-19T11:37:34.629869+01:00,2019-03-19T11:37:34+01:00,1552991854629
185918,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:50:03 | 200 #033[0m|    1.304824ms |       10.1.2.27 |  GET #033[0m    /api/v1/incidents,25367.0,gendpoint,6,2019-03-19T11:50:03.438928+01:00,2019-03-19T11:50:03+01:00,1552992603438
99993,ocse,blue-team-1,3,10.7.101.27,ocs, [GIN] 2019/03/19 - 11:27:30 | 200 #033[0m|    9.423079ms |       10.0.3.32 |  GET #033[0m    /api/v1/stratum-one,22479.0,ocse,6,2019-03-19T11:27:30.546942+01:00,2019-03-19T11:27:30+01:00,1552991250546
80351,gendpoint,global,3,10.7.100.7,global-app," time=""2019-03-19T11:22:11+01:00"" level=info msg=""10.4.2.27 - global-app [19/Mar/2019:11:22:11 +0100] \""GET /api/v1/incidents\"" 200 2 \""\"" \""Go-http-client/1.1\"" (2ms)"" clientIP=10.4.2.27 dataLength=2 hostname=global-app latency=2 method=GET path=/api/v1/incidents referer= statusCode=200 userAgent=Go-http-client/1.1",25466.0,gendpoint,6,2019-03-19T11:22:11.687484+01:00,2019-03-19T11:22:11+01:00,1552990931687
27511,gendpoint,global,3,10.7.100.7,global-app, [GIN] 2019/03/19 - 11:07:40 | 200 #033[0m|    1.268496ms |       10.6.2.27 |  GET #033[0m    /api/v1/incidents,25534.0,gendpoint,6,2019-03-19T11:07:40.014595+01:00,2019-03-19T11:07:40+01:00,1552990060014
